序号,景区名称,客流数,舒适度,时间
387710,上海大观园,3,舒适,2018/7/31 22:12
387711,上海科技馆,0,舒适,2018/7/31 22:12
387712,上海植物园,5207,舒适,2018/7/31 22:11
387713,上海老码头景区,302,舒适,2018/7/31 22:11
387714,上海鲁迅公园,6338,较舒适,2018/7/31 22:10
387715,上海长风公园,0,舒适,2018/7/31 22:10
387716,上海古猗园,0,舒适,2018/7/31 22:10
387717,上海植物园,5207,舒适,2018/7/31 22:10
387718,上海月湖雕塑公园,0,舒适,2018/7/31 22:10
387719,上海召稼楼景区,0,舒适,2018/7/31 22:10
387720,上海召稼楼景区,0,舒适,2018/7/31 22:10
387721,上海影视乐园,200,舒适,2018/7/31 22:10
387722,上海植物园,5207,舒适,2018/7/31 22:09
387723,上海国际旅游度假区,13312,舒适,2018/7/31 22:09
387724,东方假日田园,0,舒适,2018/7/31 22:08
387725,上海鲁迅公园,6338,较舒适,2018/7/31 22:08
387726,上海老码头景区,425,舒适,2018/7/31 22:08
387727,上海田子坊景区,278,舒适,2018/7/31 22:08
387728,上海植物园,5207,舒适,2018/7/31 22:07
387729,上海大观园,3,舒适,2018/7/31 22:07
387730,上海科技馆,0,舒适,2018/7/31 22:07
387731,上海鲁迅公园,6321,较舒适,2018/7/31 22:06
387732,上海植物园,5207,舒适,2018/7/31 22:06
387733,上海召稼楼景区,0,舒适,2018/7/31 22:05
387734,上海召稼楼景区,0,舒适,2018/7/31 22:05
387735,上海和平公园,2680,舒适,2018/7/31 22:05
387736,上海植物园,5207,舒适,2018/7/31 22:05
387737,上海召稼楼景区,0,舒适,2018/7/31 22:05
387738,上海影视乐园,200,舒适,2018/7/31 22:05
387739,上海月湖雕塑公园,0,舒适,2018/7/31 22:05
387740,上海老码头景区,391,舒适,2018/7/31 22:05
387741,上海古猗园,0,舒适,2018/7/31 22:05
387742,上海国际旅游度假区--星愿公园,0,舒适,2018/7/31 22:04
387743,上海世纪公园,846,舒适,2018/7/31 22:04
387744,上海植物园,5207,舒适,2018/7/31 22:04
387745,上海鲁迅公园,6314,较舒适,2018/7/31 22:04
387746,上海国际旅游度假区--迪士尼乐园,0,舒适,2018/7/31 22:03
387747,上海植物园,5207,舒适,2018/7/31 22:03
387748,东方假日田园,0,舒适,2018/7/31 22:03
387749,上海田子坊景区,353,舒适,2018/7/31 22:03
387750,上海老码头景区,214,舒适,2018/7/31 22:02
387751,上海大观园,3,舒适,2018/7/31 22:02
387752,上海植物园,5207,舒适,2018/7/31 22:02
387753,中国航海博物馆,564,舒适,2018/7/31 22:02
387754,上海科技馆,0,舒适,2018/7/31 22:02
387755,周浦花海,1395,较舒适,2018/7/31 22:02
387756,上海鲁迅公园,6304,较舒适,2018/7/31 22:02
387757,上海环球金融中心观光厅,144,舒适,2018/7/31 22:01
387758,上海辰山植物园,22,舒适,2018/7/31 22:01
387759,上海植物园,5207,舒适,2018/7/31 22:01
387760,上海海湾国家森林公园,72,舒适,2018/7/31 22:01
387761,上海国际旅游度假区--生态园,0,舒适,2018/7/31 22:00
387762,上海召稼楼景区,0,舒适,2018/7/31 22:00
387763,上海鲁迅公园,6292,较舒适,2018/7/31 22:00
387764,上海鲜花港,34,舒适,2018/7/31 22:00
387765,上海市青少年校外活动营地——东方绿舟,2244,舒适,2018/7/31 22:00
387766,碧海金沙景区,34,舒适,2018/7/31 22:00
387767,上海花米庄行乡村旅游景区,0,舒适,2018/7/31 22:00
387768,上海玉穗绿苑,0,舒适,2018/7/31 22:00
387769,上海影视乐园,200,舒适,2018/7/31 22:00
387770,上海中医药博物馆,69,舒适,2018/7/31 22:00
387771,上海古猗园,0,舒适,2018/7/31 22:00
387772,上海影视乐园,440,舒适,2018/7/31 22:00
387773,上海月湖雕塑公园,0,舒适,2018/7/31 22:00
387774,上海都市菜园景区,34,舒适,2018/7/31 22:00
387775,上海嘉定州桥,674,舒适,2018/7/31 22:00
387776,上海召稼楼景区,0,舒适,2018/7/31 22:00
387777,上海老码头景区,337,舒适,2018/7/31 21:59
387778,上海植物园,5207,舒适,2018/7/31 21:59
387779,上海植物园,5207,舒适,2018/7/31 21:58
387780,东方假日田园,0,舒适,2018/7/31 21:58
387781,上海鲁迅公园,6287,较舒适,2018/7/31 21:58
387782,上海植物园,5207,舒适,2018/7/31 21:57
387783,上海大观园,3,舒适,2018/7/31 21:57
387784,上海田子坊景区,423,舒适,2018/7/31 21:57
387785,上海科技馆,0,舒适,2018/7/31 21:57
387786,上海植物园,5207,舒适,2018/7/31 21:56
387787,上海鲁迅公园,6289,较舒适,2018/7/31 21:56
387788,上海老码头景区,460,舒适,2018/7/31 21:56
387789,上海M50创意园,620,舒适,2018/7/31 21:56
387790,上海海洋水族馆,22,舒适,2018/7/31 21:56
387791,上海影视乐园,200,舒适,2018/7/31 21:55
387792,朱家角古镇,674,舒适,2018/7/31 21:55
387793,上海影视乐园,440,舒适,2018/7/31 21:55
387794,上海长风公园,0,舒适,2018/7/31 21:55
387795,上海月湖雕塑公园,0,舒适,2018/7/31 21:55
387796,上海植物园,5207,舒适,2018/7/31 21:55
387797,上海国际时尚中心,213,舒适,2018/7/31 21:55
387798,上海召稼楼景区,0,舒适,2018/7/31 21:55
387799,上海召稼楼景区,0,舒适,2018/7/31 21:55
387800,上海召稼楼景区,0,舒适,2018/7/31 21:55
387801,上海和平公园,2643,舒适,2018/7/31 21:55
387802,上海古猗园,0,舒适,2018/7/31 21:55
387803,上海植物园,5207,舒适,2018/7/31 21:54
387804,上海世纪公园,846,舒适,2018/7/31 21:54
387805,上海鲁迅公园,6286,较舒适,2018/7/31 21:54
387806,上海植物园,5207,舒适,2018/7/31 21:53
387807,中国航海博物馆,564,舒适,2018/7/31 21:53
387808,上海老码头景区,282,舒适,2018/7/31 21:53
387809,东方假日田园,0,舒适,2018/7/31 21:53
387810,上海植物园,5207,舒适,2018/7/31 21:52
387811,上海大观园,3,舒适,2018/7/31 21:52
387812,周浦花海,1395,较舒适,2018/7/31 21:52
387813,上海田子坊景区,483,舒适,2018/7/31 21:52
387814,上海鲁迅公园,6278,较舒适,2018/7/31 21:52
387815,上海科技馆,0,舒适,2018/7/31 21:51
387816,上海植物园,5207,舒适,2018/7/31 21:51
387817,上海鲁迅公园,6260,较舒适,2018/7/31 21:50
387818,上海影视乐园,200,舒适,2018/7/31 21:50
387819,上海影视乐园,440,舒适,2018/7/31 21:50
387820,上海月湖雕塑公园,0,舒适,2018/7/31 21:50
387821,上海召稼楼景区,0,舒适,2018/7/31 21:50
387822,上海召稼楼景区,0,舒适,2018/7/31 21:50
387823,上海植物园,5207,舒适,2018/7/31 21:50
387824,上海老码头景区,405,舒适,2018/7/31 21:50
387825,上海古猗园,0,舒适,2018/7/31 21:50
387826,东方假日田园,0,舒适,2018/7/31 21:48
387827,上海鲁迅公园,6239,较舒适,2018/7/31 21:48
387828,上海植物园,5207,舒适,2018/7/31 21:48
387829,上海大观园,3,舒适,2018/7/31 21:47
387830,上海老码头景区,371,舒适,2018/7/31 21:47
387831,上海植物园,5207,舒适,2018/7/31 21:47
387832,上海植物园,5207,舒适,2018/7/31 21:46
387833,上海鲁迅公园,6234,较舒适,2018/7/31 21:46
387834,上海辰山植物园,22,舒适,2018/7/31 21:46
387835,上海田子坊景区,545,舒适,2018/7/31 21:46
387836,上海科技馆,0,舒适,2018/7/31 21:46
387837,上海海湾国家森林公园,72,舒适,2018/7/31 21:46
387838,上海召稼楼景区,0,舒适,2018/7/31 21:45
387839,上海召稼楼景区,0,舒适,2018/7/31 21:45
387840,上海植物园,5207,舒适,2018/7/31 21:45
387841,上海古猗园,0,舒适,2018/7/31 21:45
387842,锦江乐园,318,舒适,2018/7/31 21:45
387843,上海召稼楼景区,0,舒适,2018/7/31 21:45
387844,上海和平公园,2630,舒适,2018/7/31 21:45
387845,锦江乐园,318,舒适,2018/7/31 21:45
387846,上海嘉定州桥,806,舒适,2018/7/31 21:45
387847,上海植物园,5207,舒适,2018/7/31 21:44
387848,上海鲁迅公园,6225,较舒适,2018/7/31 21:44
387849,上海老码头景区,494,舒适,2018/7/31 21:44
387850,上海世纪公园,846,舒适,2018/7/31 21:44
387851,上海月湖雕塑公园,0,舒适,2018/7/31 21:44
387852,上海影视乐园,440,舒适,2018/7/31 21:44
387853,中国航海博物馆,564,舒适,2018/7/31 21:44
387854,上海影视乐园,200,舒适,2018/7/31 21:44
387855,东方假日田园,0,舒适,2018/7/31 21:43
387856,上海植物园,5207,舒适,2018/7/31 21:43
387857,上海植物园,5207,舒适,2018/7/31 21:42
387858,上海大观园,3,舒适,2018/7/31 21:42
387859,周浦花海,1395,较舒适,2018/7/31 21:42
387860,上海鲁迅公园,6220,较舒适,2018/7/31 21:42
387861,上海田子坊景区,558,舒适,2018/7/31 21:41
387862,上海植物园,5207,舒适,2018/7/31 21:41
387863,上海科技馆,0,舒适,2018/7/31 21:41
387864,上海老码头景区,317,舒适,2018/7/31 21:41
387865,上海植物园,5207,舒适,2018/7/31 21:40
387866,上海鲁迅公园,6204,较舒适,2018/7/31 21:40
387867,上海召稼楼景区,0,舒适,2018/7/31 21:40
387868,上海古猗园,0,舒适,2018/7/31 21:40
387869,上海召稼楼景区,0,舒适,2018/7/31 21:40
387870,上海长风公园,0,舒适,2018/7/31 21:40
387871,上海植物园,5207,舒适,2018/7/31 21:39
387872,上海影视乐园,200,舒适,2018/7/31 21:39
387873,上海月湖雕塑公园,0,舒适,2018/7/31 21:39
387874,上海植物园,5207,舒适,2018/7/31 21:38
387875,上海鲁迅公园,6200,较舒适,2018/7/31 21:38
387876,上海老码头景区,439,舒适,2018/7/31 21:38
387877,东方假日田园,0,舒适,2018/7/31 21:38
387878,上海大观园,3,舒适,2018/7/31 21:37
387879,上海植物园,5207,舒适,2018/7/31 21:37
387880,上海科技馆,0,舒适,2018/7/31 21:36
387881,上海鲁迅公园,6189,较舒适,2018/7/31 21:36
387882,上海植物园,5207,舒适,2018/7/31 21:35
387883,朱家角古镇,678,舒适,2018/7/31 21:35
387884,上海古猗园,0,舒适,2018/7/31 21:35
387885,上海召稼楼景区,0,舒适,2018/7/31 21:35
387886,上海田子坊景区,647,舒适,2018/7/31 21:35
387887,上海召稼楼景区,0,舒适,2018/7/31 21:35
387888,上海和平公园,2614,舒适,2018/7/31 21:35
387889,上海老码头景区,262,舒适,2018/7/31 21:35
387890,上海鲁迅公园,6184,较舒适,2018/7/31 21:34
387891,上海月湖雕塑公园,0,舒适,2018/7/31 21:34
387892,上海世纪公园,846,舒适,2018/7/31 21:34
387893,上海植物园,5207,舒适,2018/7/31 21:34
387894,上海影视乐园,200,舒适,2018/7/31 21:34
387895,上海植物园,5207,舒适,2018/7/31 21:33
387896,东方假日田园,0,舒适,2018/7/31 21:33
387897,上海老码头景区,385,舒适,2018/7/31 21:32
387898,周浦花海,1395,较舒适,2018/7/31 21:32
387899,中国航海博物馆,564,舒适,2018/7/31 21:32
387900,上海植物园,5207,舒适,2018/7/31 21:32
387901,上海鲁迅公园,6181,较舒适,2018/7/31 21:32
387902,上海大观园,3,舒适,2018/7/31 21:32
387903,上海植物园,5207,舒适,2018/7/31 21:31
387904,上海辰山植物园,22,舒适,2018/7/31 21:31
387905,上海科技馆,0,舒适,2018/7/31 21:31
387906,上海海湾国家森林公园,72,舒适,2018/7/31 21:31
387907,上海召稼楼景区,0,舒适,2018/7/31 21:30
387908,上海召稼楼景区,0,舒适,2018/7/31 21:30
387909,锦江乐园,317,舒适,2018/7/31 21:30
387910,锦江乐园,317,舒适,2018/7/31 21:30
387911,上海植物园,5207,舒适,2018/7/31 21:30
387912,上海鲁迅公园,6176,较舒适,2018/7/31 21:30
387913,上海鲜花港,34,舒适,2018/7/31 21:30
387914,上海市青少年校外活动营地——东方绿舟,2244,舒适,2018/7/31 21:30
387915,碧海金沙景区,34,舒适,2018/7/31 21:30
387916,上海花米庄行乡村旅游景区,0,舒适,2018/7/31 21:30
387917,上海玉穗绿苑,0,舒适,2018/7/31 21:30
387918,上海中医药博物馆,69,舒适,2018/7/31 21:30
387919,上海都市菜园景区,34,舒适,2018/7/31 21:30
387920,上海古猗园,0,舒适,2018/7/31 21:30
387921,上海田子坊景区,779,舒适,2018/7/31 21:30
387922,上海嘉定州桥,938,舒适,2018/7/31 21:30
387923,上海召稼楼景区,0,舒适,2018/7/31 21:30
387924,上海老码头景区,351,舒适,2018/7/31 21:29
387925,上海植物园,5207,舒适,2018/7/31 21:29
387926,上海影视乐园,200,舒适,2018/7/31 21:29
387927,上海月湖雕塑公园,0,舒适,2018/7/31 21:29
387928,上海植物园,5207,舒适,2018/7/31 21:28
387929,东方假日田园,0,舒适,2018/7/31 21:28
387930,上海佘山国家森林公园·西佘山园,69,舒适,2018/7/31 21:28
387931,上海鲁迅公园,6163,较舒适,2018/7/31 21:28
387932,上海大观园,3,舒适,2018/7/31 21:27
387933,上海植物园,5207,舒适,2018/7/31 21:27
387934,上海植物园,5207,舒适,2018/7/31 21:26
387935,上海M50创意园,655,舒适,2018/7/31 21:26
387936,上海海洋水族馆,22,舒适,2018/7/31 21:26
387937,上海鲁迅公园,6170,较舒适,2018/7/31 21:26
387938,上海杜莎夫人蜡像馆,243,舒适,2018/7/31 21:26
387939,上海老码头景区,474,舒适,2018/7/31 21:26
387940,上海植物园,5207,舒适,2018/7/31 21:25
387941,上海科技馆,0,舒适,2018/7/31 21:25
387942,上海召稼楼景区,0,舒适,2018/7/31 21:25
387943,上海召稼楼景区,0,舒适,2018/7/31 21:25
387944,上海和平公园,2605,舒适,2018/7/31 21:25
387945,上海长风公园,0,舒适,2018/7/31 21:25
387946,上海古猗园,0,舒适,2018/7/31 21:25
387947,上海鲁迅公园,6164,较舒适,2018/7/31 21:24
387948,上海月湖雕塑公园,0,舒适,2018/7/31 21:24
387949,上海田子坊景区,853,舒适,2018/7/31 21:24
387950,上海世纪公园,846,舒适,2018/7/31 21:24
387951,上海影视乐园,200,舒适,2018/7/31 21:24
387952,上海老码头景区,297,舒适,2018/7/31 21:23
387953,上海佘山国家森林公园·西佘山园,69,舒适,2018/7/31 21:23
387954,上海植物园,5207,舒适,2018/7/31 21:23
387955,中国航海博物馆,564,舒适,2018/7/31 21:23
387956,东方假日田园,0,舒适,2018/7/31 21:23
387957,上海鲁迅公园,6159,较舒适,2018/7/31 21:22
387958,上海植物园,5207,舒适,2018/7/31 21:22
387959,上海大观园,3,舒适,2018/7/31 21:22
387960,周浦花海,1395,较舒适,2018/7/31 21:22
387961,上海植物园,5207,舒适,2018/7/31 21:21
387962,上海古猗园,0,舒适,2018/7/31 21:20
387963,上海召稼楼景区,0,舒适,2018/7/31 21:20
387964,上海科技馆,0,舒适,2018/7/31 21:20
387965,上海召稼楼景区,0,舒适,2018/7/31 21:20
387966,上海召稼楼景区,0,舒适,2018/7/31 21:20
387967,上海鲁迅公园,6159,较舒适,2018/7/31 21:20
387968,上海老码头景区,419,舒适,2018/7/31 21:20
387969,上海国际旅游度假区,31996,舒适,2018/7/31 21:20
387970,上海植物园,5207,舒适,2018/7/31 21:20
387971,上海植物园,5207,舒适,2018/7/31 21:19
387972,上海影视乐园,200,舒适,2018/7/31 21:19
387973,上海田子坊景区,934,舒适,2018/7/31 21:19
387974,上海月湖雕塑公园,0,舒适,2018/7/31 21:19
387975,上海植物园,5207,舒适,2018/7/31 21:18
387976,东方假日田园,0,舒适,2018/7/31 21:18
387977,上海佘山国家森林公园·西佘山园,69,舒适,2018/7/31 21:18
387978,上海鲁迅公园,6158,较舒适,2018/7/31 21:18
387979,上海老码头景区,242,舒适,2018/7/31 21:17
387980,上海植物园,5207,舒适,2018/7/31 21:17
387981,上海大观园,3,舒适,2018/7/31 21:17
387982,上海鲁迅公园,6148,较舒适,2018/7/31 21:16
387983,上海植物园,5207,舒适,2018/7/31 21:16
387984,上海辰山植物园,22,舒适,2018/7/31 21:16
387985,上海海湾国家森林公园,72,舒适,2018/7/31 21:16
387986,上海和平公园,2572,舒适,2018/7/31 21:15
387987,朱家角古镇,691,舒适,2018/7/31 21:15
387988,上海古猗园,0,舒适,2018/7/31 21:15
387989,上海嘉定州桥,1116,舒适,2018/7/31 21:15
387990,锦江乐园,314,舒适,2018/7/31 21:15
387991,上海召稼楼景区,0,舒适,2018/7/31 21:15
387992,上海召稼楼景区,0,舒适,2018/7/31 21:15
387993,上海植物园,5207,舒适,2018/7/31 21:15
387994,锦江乐园,314,舒适,2018/7/31 21:15
387995,上海科技馆,0,舒适,2018/7/31 21:15
387996,上海老码头景区,208,舒适,2018/7/31 21:14
387997,上海月湖雕塑公园,0,舒适,2018/7/31 21:14
387998,上海影视乐园,200,舒适,2018/7/31 21:14
387999,上海鲁迅公园,6131,较舒适,2018/7/31 21:14
388000,中国航海博物馆,564,舒适,2018/7/31 21:14
388001,上海世纪公园,846,舒适,2018/7/31 21:14
388002,上海影视乐园,440,舒适,2018/7/31 21:14
388003,上海植物园,5207,舒适,2018/7/31 21:13
388004,上海国际旅游度假区,31996,舒适,2018/7/31 21:13
388005,上海佘山国家森林公园·西佘山园,69,舒适,2018/7/31 21:13
388006,上海田子坊景区,1007,舒适,2018/7/31 21:13
388007,东方假日田园,0,舒适,2018/7/31 21:13
388008,上海植物园,5207,舒适,2018/7/31 21:12
388009,上海大观园,3,舒适,2018/7/31 21:12
388010,周浦花海,1395,较舒适,2018/7/31 21:12
388011,上海鲁迅公园,6125,较舒适,2018/7/31 21:12
388012,上海植物园,5207,舒适,2018/7/31 21:11
388013,上海老码头景区,331,舒适,2018/7/31 21:11
388014,上海鲁迅公园,6116,较舒适,2018/7/31 21:10
388015,上海长风公园,0,舒适,2018/7/31 21:10
388016,上海植物园,5207,舒适,2018/7/31 21:10
388017,上海科技馆,0,舒适,2018/7/31 21:10
388018,上海古猗园,0,舒适,2018/7/31 21:10
388019,上海月湖雕塑公园,0,舒适,2018/7/31 21:09
388020,上海国际旅游度假区,17937,舒适,2018/7/31 21:09
388021,上海影视乐园,200,舒适,2018/7/31 21:09
388022,上海植物园,5207,舒适,2018/7/31 21:09
388023,上海召稼楼景区,0,舒适,2018/7/31 21:09
388024,上海召稼楼景区,0,舒适,2018/7/31 21:09
388025,上海召稼楼景区,0,舒适,2018/7/31 21:09
388026,东方假日田园,0,舒适,2018/7/31 21:08
388027,上海鲁迅公园,6087,较舒适,2018/7/31 21:08
388028,上海植物园,5207,舒适,2018/7/31 21:08
388029,上海田子坊景区,1087,舒适,2018/7/31 21:08
388030,上海佘山国家森林公园·西佘山园,69,舒适,2018/7/31 21:07
388031,上海大观园,3,舒适,2018/7/31 21:07
388032,上海植物园,5207,舒适,2018/7/31 21:07
388033,上海老码头景区,454,舒适,2018/7/31 21:07
388034,上海鲁迅公园,6056,较舒适,2018/7/31 21:06
388035,上海植物园,5207,舒适,2018/7/31 21:06
388036,上海和平公园,2557,舒适,2018/7/31 21:05
388037,上海古猗园,0,舒适,2018/7/31 21:05
388038,上海科技馆,0,舒适,2018/7/31 21:05
388039,上海植物园,5207,舒适,2018/7/31 21:05
388040,上海召稼楼景区,0,舒适,2018/7/31 21:04
388041,上海鲁迅公园,6055,较舒适,2018/7/31 21:04
388042,上海世纪公园,846,舒适,2018/7/31 21:04
388043,上海老码头景区,276,舒适,2018/7/31 21:04
388044,上海召稼楼景区,0,舒适,2018/7/31 21:04
388045,上海影视乐园,200,舒适,2018/7/31 21:04
388046,上海植物园,5207,舒适,2018/7/31 21:03
