序号,景区名称,客流数,舒适度,时间
149041,上海科技馆,112,舒适,2018/9/5 9:23
149042,上海自然博物馆（上海科技馆分馆）,123,舒适,2018/9/5 9:22
149043,上海影视乐园,200,舒适,2018/9/5 9:21
149044,上海植物园,5031,舒适,2018/9/5 9:21
149045,上海田子坊景区,395,舒适,2018/9/5 9:20
149046,上海植物园,5008,舒适,2018/9/5 9:20
149047,上海植物园,4999,舒适,2018/9/5 9:19
149048,上海野生动物园,278,舒适,2018/9/5 9:19
149049,上海自然博物馆（上海科技馆分馆）,86,舒适,2018/9/5 9:19
149050,东方假日田园,0,舒适,2018/9/5 9:19
149051,上海月湖雕塑公园,0,舒适,2018/9/5 9:19
149052,上海佘山国家森林公园·东佘山园,83,舒适,2018/9/5 9:19
149053,上海植物园,4991,舒适,2018/9/5 9:18
149054,上海科技馆,110,舒适,2018/9/5 9:18
149055,上海醉白池公园,169,舒适,2018/9/5 9:18
149056,上海国际旅游度假区,12862,舒适,2018/9/5 9:18
149057,上海佘山国家森林公园·西佘山园,215,舒适,2018/9/5 9:18
149058,上海辰山植物园,62,舒适,2018/9/5 9:17
149059,上海植物园,4980,舒适,2018/9/5 9:17
149060,上海植物园,4967,舒适,2018/9/5 9:16
149061,上海影视乐园,200,舒适,2018/9/5 9:16
149062,上海自然博物馆（上海科技馆分馆）,77,舒适,2018/9/5 9:16
149063,上海植物园,4949,舒适,2018/9/5 9:15
149064,上海田子坊景区,341,舒适,2018/9/5 9:15
149065,锦江乐园,10,舒适,2018/9/5 9:15
149066,锦江乐园,10,舒适,2018/9/5 9:15
149067,上海佘山国家森林公园·东佘山园,81,舒适,2018/9/5 9:14
149068,上海植物园,4941,舒适,2018/9/5 9:14
149069,东方假日田园,0,舒适,2018/9/5 9:14
149070,上海月湖雕塑公园,0,舒适,2018/9/5 9:14
149071,上海科技馆,94,舒适,2018/9/5 9:13
149072,上海自然博物馆（上海科技馆分馆）,68,舒适,2018/9/5 9:13
149073,上海植物园,4930,舒适,2018/9/5 9:13
149074,上海醉白池公园,174,舒适,2018/9/5 9:13
149075,上海野生动物园,244,舒适,2018/9/5 9:13
149076,上海佘山国家森林公园·西佘山园,226,舒适,2018/9/5 9:13
149077,上海植物园,4919,舒适,2018/9/5 9:12
149078,上海植物园,4898,舒适,2018/9/5 9:11
149079,上海影视乐园,200,舒适,2018/9/5 9:11
149080,上海长风公园,233,舒适,2018/9/5 9:10
149081,上海自然博物馆（上海科技馆分馆）,58,舒适,2018/9/5 9:10
149082,前卫生态村,58,舒适,2018/9/5 9:09
149083,前卫生态村,58,舒适,2018/9/5 9:09
149084,前卫生态村,58,舒适,2018/9/5 9:09
149085,前卫生态村,58,舒适,2018/9/5 9:09
149086,上海徐家汇源景区,1812,舒适,2018/9/5 9:09
149087,东方假日田园,0,舒适,2018/9/5 9:09
149088,上海月湖雕塑公园,0,舒适,2018/9/5 9:09
149089,上海佘山国家森林公园·东佘山园,82,舒适,2018/9/5 9:09
149090,上海田子坊景区,283,舒适,2018/9/5 9:09
149091,上海植物园,4887,舒适,2018/9/5 9:09
149092,上海植物园,4872,舒适,2018/9/5 9:08
149093,朱家角古镇,500,舒适,2018/9/5 9:08
149094,上海野生动物园,219,舒适,2018/9/5 9:08
149095,上海佘山国家森林公园·西佘山园,224,舒适,2018/9/5 9:08
149096,上海科技馆,70,舒适,2018/9/5 9:08
149097,上海植物园,4847,舒适,2018/9/5 9:07
149098,上海醉白池公园,172,舒适,2018/9/5 9:07
149099,上海自然博物馆（上海科技馆分馆）,44,舒适,2018/9/5 9:07
149100,上海影视乐园,200,舒适,2018/9/5 9:06
149101,上海植物园,4834,舒适,2018/9/5 9:06
149102,上海国际旅游度假区,12862,舒适,2018/9/5 9:05
149103,上海植物园,4806,舒适,2018/9/5 9:05
149104,上海植物园,4783,舒适,2018/9/5 9:04
149105,上海自然博物馆（上海科技馆分馆）,36,舒适,2018/9/5 9:04
149106,东方假日田园,0,舒适,2018/9/5 9:04
149107,上海月湖雕塑公园,0,舒适,2018/9/5 9:04
149108,上海田子坊景区,275,舒适,2018/9/5 9:04
149109,上海佘山国家森林公园·东佘山园,79,舒适,2018/9/5 9:04
149110,上海植物园,4760,舒适,2018/9/5 9:03
149111,上海佘山国家森林公园·西佘山园,220,舒适,2018/9/5 9:03
149112,上海野生动物园,204,舒适,2018/9/5 9:03
149113,上海科技馆,46,舒适,2018/9/5 9:03
149114,上海植物园,4734,舒适,2018/9/5 9:02
149115,上海辰山植物园,48,舒适,2018/9/5 9:02
149116,上海国际旅游度假区--星愿公园,0,舒适,2018/9/5 9:02
149117,上海国际旅游度假区--迪士尼乐园,0,舒适,2018/9/5 9:02
149118,上海醉白池公园,175,舒适,2018/9/5 9:02
149119,上海植物园,4725,舒适,2018/9/5 9:01
149120,上海影视乐园,200,舒适,2018/9/5 9:01
149121,上海自然博物馆（上海科技馆分馆）,25,舒适,2018/9/5 9:01
149122,上海植物园,4711,舒适,2018/9/5 9:00
149123,上海鲜花港,9,舒适,2018/9/5 9:00
149124,上海豫园,501,舒适,2018/9/5 9:00
149125,上海市青少年校外活动营地——东方绿舟,23,舒适,2018/9/5 9:00
149126,碧海金沙景区,9,舒适,2018/9/5 9:00
149127,锦江乐园,0,舒适,2018/9/5 9:00
149128,上海玉穗绿苑,96,舒适,2018/9/5 9:00
149129,上海中医药博物馆,193,舒适,2018/9/5 9:00
149130,上海都市菜园景区,41,舒适,2018/9/5 9:00
149131,东平国家森林公园,3,舒适,2018/9/5 9:00
149132,锦江乐园,0,舒适,2018/9/5 9:00
149133,上海花米庄行乡村旅游景区,0,舒适,2018/9/5 9:00
149134,上海田子坊景区,219,舒适,2018/9/5 8:59
149135,东方假日田园,0,舒适,2018/9/5 8:59
149136,上海佘山国家森林公园·东佘山园,79,舒适,2018/9/5 8:59
149137,上海野生动物园,190,舒适,2018/9/5 8:58
149138,上海植物园,4695,舒适,2018/9/5 8:58
149139,上海月湖雕塑公园,0,舒适,2018/9/5 8:58
149140,上海佘山国家森林公园·西佘山园,219,舒适,2018/9/5 8:58
149141,上海醉白池公园,180,舒适,2018/9/5 8:57
149142,上海海洋水族馆,0,舒适,2018/9/5 8:57
149143,上海植物园,4666,舒适,2018/9/5 8:57
149144,上海自然博物馆（上海科技馆分馆）,24,舒适,2018/9/5 8:57
149145,上海科技馆,0,舒适,2018/9/5 8:57
149146,上海M50创意园,110,舒适,2018/9/5 8:57
149147,上海植物园,4649,舒适,2018/9/5 8:56
149148,上海影视乐园,200,舒适,2018/9/5 8:56
149149,上海长风公园,406,舒适,2018/9/5 8:55
149150,上海韩湘水博园,30,舒适,2018/9/5 8:55
149151,上海国际时尚中心,44,舒适,2018/9/5 8:55
149152,上海植物园,4630,舒适,2018/9/5 8:55
149153,上海植物园,4609,舒适,2018/9/5 8:54
149154,上海自然博物馆（上海科技馆分馆）,0,舒适,2018/9/5 8:54
149155,东方假日田园,0,舒适,2018/9/5 8:54
149156,上海佘山国家森林公园·东佘山园,79,舒适,2018/9/5 8:54
149157,上海植物园,4598,舒适,2018/9/5 8:53
149158,上海月湖雕塑公园,0,舒适,2018/9/5 8:53
149159,上海田子坊景区,200,舒适,2018/9/5 8:53
149160,上海佘山国家森林公园·西佘山园,209,舒适,2018/9/5 8:53
149161,上海植物园,4585,舒适,2018/9/5 8:52
149162,上海科技馆,0,舒适,2018/9/5 8:52
149163,上海野生动物园,169,舒适,2018/9/5 8:52
149164,上海植物园,4557,舒适,2018/9/5 8:51
149165,上海醉白池公园,190,舒适,2018/9/5 8:51
149166,上海自然博物馆（上海科技馆分馆）,0,舒适,2018/9/5 8:51
149167,上海影视乐园,200,舒适,2018/9/5 8:51
149168,上海宋庆龄故居纪念馆,0,舒适,2018/9/5 8:50
149169,上海植物园,4533,舒适,2018/9/5 8:50
149170,上海国际旅游度假区--生态园,0,舒适,2018/9/5 8:49
149171,东方假日田园,0,舒适,2018/9/5 8:49
149172,上海植物园,4513,舒适,2018/9/5 8:49
149173,上海植物园,4498,舒适,2018/9/5 8:48
149174,上海田子坊景区,200,舒适,2018/9/5 8:48
149175,上海月湖雕塑公园,1,舒适,2018/9/5 8:48
149176,上海佘山国家森林公园·西佘山园,209,舒适,2018/9/5 8:48
149177,上海佘山国家森林公园·东佘山园,81,舒适,2018/9/5 8:48
149178,朱家角古镇,373,舒适,2018/9/5 8:48
149179,上海植物园,4475,舒适,2018/9/5 8:47
149180,上海科技馆,0,舒适,2018/9/5 8:47
149181,上海野生动物园,141,舒适,2018/9/5 8:47
149182,上海辰山植物园,29,舒适,2018/9/5 8:47
149183,上海植物园,4446,舒适,2018/9/5 8:46
149184,上海醉白池公园,203,舒适,2018/9/5 8:46
149185,上海影视乐园,200,舒适,2018/9/5 8:46
149186,东方假日田园,0,舒适,2018/9/5 8:44
149187,上海植物园,4407,舒适,2018/9/5 8:44
149188,上海植物园,4378,舒适,2018/9/5 8:43
149189,上海佘山国家森林公园·东佘山园,81,舒适,2018/9/5 8:43
149190,上海月湖雕塑公园,1,舒适,2018/9/5 8:43
149191,上海佘山国家森林公园·西佘山园,201,舒适,2018/9/5 8:43
149192,上海植物园,4357,舒适,2018/9/5 8:42
149193,上海科技馆,0,舒适,2018/9/5 8:42
149194,上海田子坊景区,200,舒适,2018/9/5 8:42
149195,上海野生动物园,123,舒适,2018/9/5 8:42
149196,上海影视乐园,200,舒适,2018/9/5 8:41
149197,上海植物园,4320,舒适,2018/9/5 8:41
149198,上海长风公园,517,舒适,2018/9/5 8:40
149199,上海植物园,4294,舒适,2018/9/5 8:40
149200,上海植物园,4262,舒适,2018/9/5 8:39
149201,东方假日田园,0,舒适,2018/9/5 8:39
149202,上海月湖雕塑公园,0,舒适,2018/9/5 8:38
149203,上海植物园,4239,舒适,2018/9/5 8:38
149204,上海佘山国家森林公园·东佘山园,82,舒适,2018/9/5 8:38
149205,上海田子坊景区,200,舒适,2018/9/5 8:37
149206,上海科技馆,0,舒适,2018/9/5 8:37
149207,上海佘山国家森林公园·西佘山园,199,舒适,2018/9/5 8:37
149208,上海植物园,4208,舒适,2018/9/5 8:37
149209,上海影视乐园,200,舒适,2018/9/5 8:36
149210,上海植物园,4194,舒适,2018/9/5 8:36
149211,上海野生动物园,101,舒适,2018/9/5 8:36
149212,上海植物园,4177,舒适,2018/9/5 8:35
149213,上海醉白池公园,248,舒适,2018/9/5 8:35
149214,上海植物园,4154,舒适,2018/9/5 8:34
149215,东方假日田园,0,舒适,2018/9/5 8:34
149216,上海月湖雕塑公园,1,舒适,2018/9/5 8:33
149217,上海植物园,4130,舒适,2018/9/5 8:33
149218,上海佘山国家森林公园·东佘山园,85,舒适,2018/9/5 8:33
149219,上海辰山植物园,43,舒适,2018/9/5 8:32
149220,上海佘山国家森林公园·西佘山园,196,舒适,2018/9/5 8:32
149221,上海科技馆,0,舒适,2018/9/5 8:32
149222,上海植物园,4100,舒适,2018/9/5 8:31
149223,上海野生动物园,85,舒适,2018/9/5 8:31
149224,上海田子坊景区,200,舒适,2018/9/5 8:31
149225,上海影视乐园,200,舒适,2018/9/5 8:31
149226,东平国家森林公园,1,舒适,2018/9/5 8:30
149227,上海植物园,4065,舒适,2018/9/5 8:30
149228,上海鲜花港,4,舒适,2018/9/5 8:30
149229,上海市青少年校外活动营地——东方绿舟,9,舒适,2018/9/5 8:30
149230,上海都市菜园景区,27,舒适,2018/9/5 8:30
149231,上海花米庄行乡村旅游景区,0,舒适,2018/9/5 8:30
149232,上海玉穗绿苑,92,舒适,2018/9/5 8:30
149233,上海中医药博物馆,158,舒适,2018/9/5 8:30
149234,碧海金沙景区,4,舒适,2018/9/5 8:30
149235,上海植物园,4053,舒适,2018/9/5 8:29
149236,上海醉白池公园,252,舒适,2018/9/5 8:29
149237,东方假日田园,0,舒适,2018/9/5 8:29
149238,上海植物园,4028,舒适,2018/9/5 8:28
149239,上海佘山国家森林公园·东佘山园,83,舒适,2018/9/5 8:28
149240,上海月湖雕塑公园,1,舒适,2018/9/5 8:28
149241,朱家角古镇,247,舒适,2018/9/5 8:28
149242,上海植物园,4007,舒适,2018/9/5 8:27
149243,上海科技馆,0,舒适,2018/9/5 8:27
149244,上海佘山国家森林公园·西佘山园,193,舒适,2018/9/5 8:27
149245,上海M50创意园,26,舒适,2018/9/5 8:27
149246,上海海洋水族馆,0,舒适,2018/9/5 8:27
149247,上海植物园,3979,舒适,2018/9/5 8:26
149248,上海野生动物园,72,舒适,2018/9/5 8:26
149249,上海田子坊景区,200,舒适,2018/9/5 8:26
149250,上海植物园,3937,舒适,2018/9/5 8:25
149251,上海影视乐园,200,舒适,2018/9/5 8:25
149252,上海长风公园,825,舒适,2018/9/5 8:25
149253,上海植物园,3919,舒适,2018/9/5 8:24
149254,东方假日田园,0,舒适,2018/9/5 8:24
149255,上海醉白池公园,281,舒适,2018/9/5 8:24
149256,上海植物园,3899,舒适,2018/9/5 8:23
149257,上海佘山国家森林公园·东佘山园,79,舒适,2018/9/5 8:23
149258,上海月湖雕塑公园,1,舒适,2018/9/5 8:23
149259,上海科技馆,0,舒适,2018/9/5 8:22
149260,上海植物园,3870,舒适,2018/9/5 8:22
149261,上海佘山国家森林公园·西佘山园,187,舒适,2018/9/5 8:22
149262,上海植物园,3828,舒适,2018/9/5 8:21
149263,上海野生动物园,62,舒适,2018/9/5 8:21
149264,上海国际旅游度假区,4746,舒适,2018/9/5 8:20
149265,上海植物园,3792,舒适,2018/9/5 8:20
149266,上海影视乐园,200,舒适,2018/9/5 8:20
149267,上海田子坊景区,200,舒适,2018/9/5 8:20
149268,东方假日田园,0,舒适,2018/9/5 8:19
149269,上海月湖雕塑公园,1,舒适,2018/9/5 8:18
149270,上海植物园,3767,舒适,2018/9/5 8:18
149271,上海醉白池公园,301,舒适,2018/9/5 8:18
149272,上海佘山国家森林公园·东佘山园,78,舒适,2018/9/5 8:18
149273,上海科技馆,0,舒适,2018/9/5 8:17
149274,上海辰山植物园,38,舒适,2018/9/5 8:17
149275,上海植物园,3726,舒适,2018/9/5 8:17
149276,上海佘山国家森林公园·西佘山园,191,舒适,2018/9/5 8:17
149277,上海滨海森林公园,2,舒适,2018/9/5 8:16
149278,上海植物园,3692,舒适,2018/9/5 8:16
149279,上海植物园,3665,舒适,2018/9/5 8:15
149280,上海影视乐园,200,舒适,2018/9/5 8:15
149281,上海野生动物园,51,舒适,2018/9/5 8:15
149282,上海田子坊景区,200,舒适,2018/9/5 8:15
149283,东方假日田园,0,舒适,2018/9/5 8:14
149284,上海植物园,3637,舒适,2018/9/5 8:14
149285,上海植物园,3605,舒适,2018/9/5 8:13
149286,上海醉白池公园,337,舒适,2018/9/5 8:13
149287,上海佘山国家森林公园·东佘山园,74,舒适,2018/9/5 8:13
149288,上海植物园,3550,舒适,2018/9/5 8:12
149289,上海月湖雕塑公园,1,舒适,2018/9/5 8:12
149290,上海佘山国家森林公园·西佘山园,194,舒适,2018/9/5 8:12
149291,上海科技馆,0,舒适,2018/9/5 8:12
149292,上海植物园,3524,舒适,2018/9/5 8:11
149293,上海植物园,3499,舒适,2018/9/5 8:10
149294,上海影视乐园,200,舒适,2018/9/5 8:10
149295,上海长风公园,980,舒适,2018/9/5 8:10
149296,上海野生动物园,33,舒适,2018/9/5 8:10
149297,上海植物园,3476,舒适,2018/9/5 8:09
149298,上海田子坊景区,200,舒适,2018/9/5 8:09
149299,东方假日田园,0,舒适,2018/9/5 8:09
149300,上海植物园,3444,舒适,2018/9/5 8:08
149301,上海国际旅游度假区,4746,舒适,2018/9/5 8:08
149302,上海佘山国家森林公园·东佘山园,69,舒适,2018/9/5 8:08
149303,朱家角古镇,158,舒适,2018/9/5 8:08
149304,上海植物园,3417,舒适,2018/9/5 8:07
149305,上海月湖雕塑公园,1,舒适,2018/9/5 8:07
149306,上海佘山国家森林公园·西佘山园,201,舒适,2018/9/5 8:07
149307,上海科技馆,0,舒适,2018/9/5 8:07
149308,上海植物园,3392,舒适,2018/9/5 8:06
149309,上海影视乐园,200,舒适,2018/9/5 8:05
149310,上海野生动物园,24,舒适,2018/9/5 8:05
149311,上海植物园,3348,舒适,2018/9/5 8:04
149312,东方假日田园,0,舒适,2018/9/5 8:04
149313,上海田子坊景区,200,舒适,2018/9/5 8:04
149314,上海佘山国家森林公园·东佘山园,70,舒适,2018/9/5 8:03
149315,上海植物园,3316,舒适,2018/9/5 8:03
149316,上海植物园,3274,舒适,2018/9/5 8:02
149317,上海辰山植物园,32,舒适,2018/9/5 8:02
149318,上海月湖雕塑公园,1,舒适,2018/9/5 8:02
149319,上海佘山国家森林公园·西佘山园,199,舒适,2018/9/5 8:02
149320,上海科技馆,0,舒适,2018/9/5 8:02
149321,上海植物园,3228,舒适,2018/9/5 8:01
149322,上海鲜花港,4,舒适,2018/9/5 8:00
149323,上海市青少年校外活动营地——东方绿舟,0,舒适,2018/9/5 8:00
149324,碧海金沙景区,4,舒适,2018/9/5 8:00
149325,上海花米庄行乡村旅游景区,0,舒适,2018/9/5 8:00
149326,上海植物园,3195,舒适,2018/9/5 8:00
149327,上海中医药博物馆,82,舒适,2018/9/5 8:00
149328,上海都市菜园景区,27,舒适,2018/9/5 8:00
149329,上海影视乐园,200,舒适,2018/9/5 8:00
149330,上海影视乐园,200,舒适,2018/9/5 8:00
149331,上海玉穗绿苑,64,舒适,2018/9/5 8:00
149332,上海植物园,3149,舒适,2018/9/5 7:59
149333,东方假日田园,0,舒适,2018/9/5 7:59
149334,上海佘山国家森林公园·东佘山园,64,舒适,2018/9/5 7:58
149335,上海植物园,3119,舒适,2018/9/5 7:58
149336,上海田子坊景区,200,舒适,2018/9/5 7:58
149337,上海佘山国家森林公园·西佘山园,155,舒适,2018/9/5 7:57
149338,上海海洋水族馆,0,舒适,2018/9/5 7:57
149339,上海科技馆,0,舒适,2018/9/5 7:57
149340,上海植物园,3083,舒适,2018/9/5 7:57
149341,上海月湖雕塑公园,1,舒适,2018/9/5 7:57
149342,上海植物园,3064,舒适,2018/9/5 7:56
149343,上海植物园,3023,舒适,2018/9/5 7:55
149344,上海国际时尚中心,17,舒适,2018/9/5 7:55
149345,上海影视乐园,200,舒适,2018/9/5 7:55
149346,上海影视乐园,200,舒适,2018/9/5 7:55
149347,上海长风公园,880,舒适,2018/9/5 7:55
149348,上海韩湘水博园,5,舒适,2018/9/5 7:55
149349,东方假日田园,0,舒适,2018/9/5 7:54
149350,上海植物园,2984,舒适,2018/9/5 7:54
149351,上海植物园,2961,舒适,2018/9/5 7:53
149352,上海田子坊景区,200,舒适,2018/9/5 7:53
149353,上海佘山国家森林公园·东佘山园,58,舒适,2018/9/5 7:53
149354,上海科技馆,0,舒适,2018/9/5 7:52
149355,上海月湖雕塑公园,1,舒适,2018/9/5 7:52
149356,上海佘山国家森林公园·西佘山园,158,舒适,2018/9/5 7:52
149357,上海植物园,2938,舒适,2018/9/5 7:51
149358,上海国际旅游度假区--生态园,0,舒适,2018/9/5 7:50
149359,上海影视乐园,200,舒适,2018/9/5 7:50
149360,上海影视乐园,200,舒适,2018/9/5 7:50
149361,上海植物园,2912,舒适,2018/9/5 7:50
149362,东方假日田园,0,舒适,2018/9/5 7:49
149363,上海植物园,2874,舒适,2018/9/5 7:49
149364,上海植物园,2843,舒适,2018/9/5 7:48
149365,朱家角古镇,60,舒适,2018/9/5 7:48
149366,上海佘山国家森林公园·东佘山园,56,舒适,2018/9/5 7:48
149367,上海田子坊景区,200,舒适,2018/9/5 7:48
149368,上海植物园,2805,舒适,2018/9/5 7:47
149369,上海月湖雕塑公园,1,舒适,2018/9/5 7:47
149370,上海佘山国家森林公园·西佘山园,160,舒适,2018/9/5 7:47
149371,上海辰山植物园,33,舒适,2018/9/5 7:47
149372,上海科技馆,0,舒适,2018/9/5 7:46
149373,上海植物园,2785,舒适,2018/9/5 7:46
149374,上海植物园,2753,舒适,2018/9/5 7:45
149375,上海影视乐园,200,舒适,2018/9/5 7:45
149376,上海影视乐园,200,舒适,2018/9/5 7:45
149377,东方假日田园,0,舒适,2018/9/5 7:44
149378,上海植物园,2718,舒适,2018/9/5 7:44
149379,上海植物园,2698,舒适,2018/9/5 7:43
149380,上海植物园,2676,舒适,2018/9/5 7:42
149381,上海佘山国家森林公园·西佘山园,155,舒适,2018/9/5 7:42
149382,上海佘山国家森林公园·东佘山园,51,舒适,2018/9/5 7:42
149383,上海月湖雕塑公园,1,舒适,2018/9/5 7:42
149384,上海田子坊景区,200,舒适,2018/9/5 7:42
149385,上海科技馆,0,舒适,2018/9/5 7:41
149386,上海植物园,2644,舒适,2018/9/5 7:41
149387,上海植物园,2611,舒适,2018/9/5 7:40
149388,上海长风公园,962,舒适,2018/9/5 7:40
149389,上海影视乐园,200,舒适,2018/9/5 7:40
149390,上海影视乐园,200,舒适,2018/9/5 7:40
149391,东方假日田园,0,舒适,2018/9/5 7:39
149392,上海植物园,2589,舒适,2018/9/5 7:39
149393,上海田子坊景区,200,舒适,2018/9/5 7:37
149394,上海佘山国家森林公园·西佘山园,162,舒适,2018/9/5 7:37
149395,上海植物园,2552,舒适,2018/9/5 7:37
149396,上海佘山国家森林公园·东佘山园,51,舒适,2018/9/5 7:37
149397,上海月湖雕塑公园,1,舒适,2018/9/5 7:37
149398,上海植物园,2514,舒适,2018/9/5 7:36
149399,上海科技馆,0,舒适,2018/9/5 7:36
149400,上海影视乐园,200,舒适,2018/9/5 7:35
149401,上海植物园,2485,舒适,2018/9/5 7:35
149402,上海影视乐园,200,舒适,2018/9/5 7:35
149403,上海植物园,2441,舒适,2018/9/5 7:34
149404,东方假日田园,0,舒适,2018/9/5 7:34
149405,上海植物园,2422,舒适,2018/9/5 7:33
149406,上海月湖雕塑公园,1,舒适,2018/9/5 7:32
149407,上海佘山国家森林公园·东佘山园,49,舒适,2018/9/5 7:32
149408,上海植物园,2403,舒适,2018/9/5 7:32
149409,上海辰山植物园,35,舒适,2018/9/5 7:32
149410,上海佘山国家森林公园·西佘山园,164,舒适,2018/9/5 7:32
149411,上海植物园,2383,舒适,2018/9/5 7:31
149412,上海科技馆,0,舒适,2018/9/5 7:31
149413,上海田子坊景区,200,舒适,2018/9/5 7:31
149414,上海植物园,2357,舒适,2018/9/5 7:30
149415,上海鲜花港,0,舒适,2018/9/5 7:30
149416,上海市青少年校外活动营地——东方绿舟,0,舒适,2018/9/5 7:30
149417,上海都市菜园景区,27,舒适,2018/9/5 7:30
149418,上海花米庄行乡村旅游景区,0,舒适,2018/9/5 7:30
149419,上海玉穗绿苑,32,舒适,2018/9/5 7:30
149420,上海中医药博物馆,0,舒适,2018/9/5 7:30
149421,碧海金沙景区,0,舒适,2018/9/5 7:30
149422,上海植物园,2325,舒适,2018/9/5 7:29
149423,上海影视乐园,200,舒适,2018/9/5 7:29
149424,上海影视乐园,200,舒适,2018/9/5 7:29
149425,东方假日田园,0,舒适,2018/9/5 7:29
149426,上海植物园,2290,舒适,2018/9/5 7:28
149427,上海植物园,2266,舒适,2018/9/5 7:27
149428,上海佘山国家森林公园·西佘山园,171,舒适,2018/9/5 7:27
149429,上海佘山国家森林公园·东佘山园,47,舒适,2018/9/5 7:27
149430,上海海洋水族馆,0,舒适,2018/9/5 7:27
149431,上海月湖雕塑公园,1,舒适,2018/9/5 7:27
149432,上海植物园,2237,舒适,2018/9/5 7:26
149433,上海科技馆,0,舒适,2018/9/5 7:26
149434,上海田子坊景区,200,舒适,2018/9/5 7:26
149435,上海长风公园,912,舒适,2018/9/5 7:25
149436,东方假日田园,0,舒适,2018/9/5 7:24
149437,上海影视乐园,200,舒适,2018/9/5 7:24
149438,上海影视乐园,200,舒适,2018/9/5 7:24
149439,上海植物园,2196,舒适,2018/9/5 7:24
149440,上海植物园,2171,舒适,2018/9/5 7:23
149441,上海月湖雕塑公园,1,舒适,2018/9/5 7:22
149442,上海植物园,2149,舒适,2018/9/5 7:22
149443,上海佘山国家森林公园·东佘山园,46,舒适,2018/9/5 7:22
149444,上海科技馆,0,舒适,2018/9/5 7:21
149445,上海植物园,2120,舒适,2018/9/5 7:21
149446,上海佘山国家森林公园·西佘山园,173,舒适,2018/9/5 7:21
149447,上海田子坊景区,200,舒适,2018/9/5 7:20
149448,上海植物园,2084,舒适,2018/9/5 7:20
149449,上海植物园,2067,舒适,2018/9/5 7:19
149450,上海影视乐园,200,舒适,2018/9/5 7:19
149451,上海影视乐园,200,舒适,2018/9/5 7:19
149452,东方假日田园,0,舒适,2018/9/5 7:19
149453,上海植物园,2037,舒适,2018/9/5 7:18
149454,上海植物园,2017,舒适,2018/9/5 7:17
149455,上海佘山国家森林公园·东佘山园,46,舒适,2018/9/5 7:17
149456,上海辰山植物园,26,舒适,2018/9/5 7:17
149457,上海科技馆,0,舒适,2018/9/5 7:16
149458,上海植物园,1994,舒适,2018/9/5 7:16
149459,上海月湖雕塑公园,1,舒适,2018/9/5 7:16
149460,上海佘山国家森林公园·西佘山园,178,舒适,2018/9/5 7:16
149461,上海植物园,1974,舒适,2018/9/5 7:15
149462,上海田子坊景区,200,舒适,2018/9/5 7:15
149463,东方假日田园,0,舒适,2018/9/5 7:14
149464,上海植物园,1946,舒适,2018/9/5 7:14
149465,上海影视乐园,200,舒适,2018/9/5 7:14
149466,上海影视乐园,200,舒适,2018/9/5 7:14
149467,上海植物园,1922,舒适,2018/9/5 7:13
149468,上海植物园,1899,舒适,2018/9/5 7:12
149469,上海佘山国家森林公园·东佘山园,46,舒适,2018/9/5 7:12
149470,上海科技馆,0,舒适,2018/9/5 7:11
149471,上海月湖雕塑公园,1,舒适,2018/9/5 7:11
149472,上海佘山国家森林公园·西佘山园,184,舒适,2018/9/5 7:11
149473,上海长风公园,883,舒适,2018/9/5 7:10
149474,上海植物园,1872,舒适,2018/9/5 7:10
149475,上海植物园,1852,舒适,2018/9/5 7:09
149476,上海田子坊景区,200,舒适,2018/9/5 7:09
149477,上海影视乐园,200,舒适,2018/9/5 7:09
149478,上海植物园,1842,舒适,2018/9/5 7:08
149479,上海佘山国家森林公园·东佘山园,46,舒适,2018/9/5 7:07
149480,上海植物园,1833,舒适,2018/9/5 7:07
149481,上海植物园,1809,舒适,2018/9/5 7:06
149482,上海月湖雕塑公园,0,舒适,2018/9/5 7:06
149483,上海佘山国家森林公园·西佘山园,191,舒适,2018/9/5 7:06
149484,上海科技馆,0,舒适,2018/9/5 7:06
149485,上海植物园,1787,舒适,2018/9/5 7:05
149486,上海植物园,1760,舒适,2018/9/5 7:04
149487,上海影视乐园,200,舒适,2018/9/5 7:04
149488,上海田子坊景区,200,舒适,2018/9/5 7:04
149489,上海植物园,1740,舒适,2018/9/5 7:03
149490,上海植物园,1713,舒适,2018/9/5 7:02
149491,上海佘山国家森林公园·东佘山园,44,舒适,2018/9/5 7:02
149492,上海辰山植物园,16,舒适,2018/9/5 7:02
149493,上海植物园,1683,舒适,2018/9/5 7:01
149494,上海月湖雕塑公园,0,舒适,2018/9/5 7:01
149495,上海佘山国家森林公园·西佘山园,220,舒适,2018/9/5 7:01
149496,上海科技馆,0,舒适,2018/9/5 7:01
149497,上海植物园,1663,舒适,2018/9/5 7:00
149498,上海鲜花港,0,舒适,2018/9/5 7:00
149499,上海市青少年校外活动营地——东方绿舟,0,舒适,2018/9/5 7:00
149500,上海都市菜园景区,34,舒适,2018/9/5 7:00
149501,上海花米庄行乡村旅游景区,0,舒适,2018/9/5 7:00
149502,上海玉穗绿苑,18,舒适,2018/9/5 7:00
149503,上海中医药博物馆,6,舒适,2018/9/5 7:00
149504,碧海金沙景区,0,舒适,2018/9/5 7:00
149505,上海植物园,1635,舒适,2018/9/5 6:59
149506,东方假日田园,0,舒适,2018/9/5 6:59
149507,上海影视乐园,200,舒适,2018/9/5 6:59
149508,上海田子坊景区,200,舒适,2018/9/5 6:58
