序号,景区名称,客流数,舒适度,时间
172750,上海世纪公园,506,舒适,2018/8/31 21:44
172751,上海植物园,5726,舒适,2018/8/31 21:44
172752,上海大观园,3,舒适,2018/8/31 21:44
172753,上海植物园,5726,舒适,2018/8/31 21:43
172754,上海古猗园,0,舒适,2018/8/31 21:43
172755,上海金山嘴渔村景区,50,舒适,2018/8/31 21:42
172756,上海田子坊景区,1340,舒适,2018/8/31 21:42
172757,上海植物园,5726,舒适,2018/8/31 21:42
172758,上海科技馆,0,舒适,2018/8/31 21:42
172759,上海植物园,5726,舒适,2018/8/31 21:41
172760,上海长风公园,0,舒适,2018/8/31 21:40
172761,上海植物园,5726,舒适,2018/8/31 21:40
172762,上海月湖雕塑公园,0,舒适,2018/8/31 21:40
172763,上海影视乐园,200,舒适,2018/8/31 21:40
172764,中国航海博物馆,45,舒适,2018/8/31 21:39
172765,上海影视乐园,200,舒适,2018/8/31 21:39
172766,上海植物园,5726,舒适,2018/8/31 21:39
172767,上海大观园,3,舒适,2018/8/31 21:39
172768,周浦花海,283,舒适,2018/8/31 21:39
172769,东方假日田园,0,舒适,2018/8/31 21:39
172770,上海植物园,5726,舒适,2018/8/31 21:38
172771,上海古猗园,0,舒适,2018/8/31 21:38
172772,上海植物园,5726,舒适,2018/8/31 21:37
172773,上海科技馆,0,舒适,2018/8/31 21:37
172774,上海田子坊景区,1393,舒适,2018/8/31 21:36
172775,上海植物园,5726,舒适,2018/8/31 21:36
172776,上海和平公园,3174,较舒适,2018/8/31 21:35
172777,上海月湖雕塑公园,0,舒适,2018/8/31 21:35
172778,上海影视乐园,200,舒适,2018/8/31 21:35
172779,上海东林寺景区,0,舒适,2018/8/31 21:35
172780,上海世纪公园,506,舒适,2018/8/31 21:34
172781,上海植物园,5726,舒适,2018/8/31 21:34
172782,上海金山嘴渔村景区,51,舒适,2018/8/31 21:34
172783,上海大观园,3,舒适,2018/8/31 21:34
172784,东方假日田园,0,舒适,2018/8/31 21:34
172785,上海植物园,5726,舒适,2018/8/31 21:33
172786,上海影视乐园,200,舒适,2018/8/31 21:33
172787,上海古猗园,0,舒适,2018/8/31 21:33
172788,上海植物园,5726,舒适,2018/8/31 21:32
172789,上海科技馆,0,舒适,2018/8/31 21:32
172790,上海辰山植物园,58,舒适,2018/8/31 21:32
172791,上海田子坊景区,1475,舒适,2018/8/31 21:31
172792,上海植物园,5726,舒适,2018/8/31 21:31
172793,上海植物园,5726,舒适,2018/8/31 21:30
172794,锦江乐园,454,舒适,2018/8/31 21:30
172795,锦江乐园,454,舒适,2018/8/31 21:30
172796,上海鲜花港,34,舒适,2018/8/31 21:30
172797,上海市青少年校外活动营地——东方绿舟,1688,舒适,2018/8/31 21:30
172798,碧海金沙景区,34,舒适,2018/8/31 21:30
172799,上海嘉定州桥,152,舒适,2018/8/31 21:30
172800,上海玉穗绿苑,1540,舒适,2018/8/31 21:30
172801,上海中医药博物馆,48,舒适,2018/8/31 21:30
172802,上海都市菜园景区,34,舒适,2018/8/31 21:30
172803,上海影视乐园,200,舒适,2018/8/31 21:30
172804,上海月湖雕塑公园,0,舒适,2018/8/31 21:30
172805,上海花米庄行乡村旅游景区,0,舒适,2018/8/31 21:30
172806,东方假日田园,0,舒适,2018/8/31 21:29
172807,上海佘山国家森林公园·西佘山园,106,舒适,2018/8/31 21:29
172808,中国航海博物馆,45,舒适,2018/8/31 21:29
172809,上海植物园,5726,舒适,2018/8/31 21:29
172810,周浦花海,283,舒适,2018/8/31 21:29
172811,上海大观园,3,舒适,2018/8/31 21:29
172812,朱家角古镇,651,舒适,2018/8/31 21:28
172813,上海植物园,5726,舒适,2018/8/31 21:28
172814,上海古猗园,0,舒适,2018/8/31 21:28
172815,上海影视乐园,200,舒适,2018/8/31 21:28
172816,上海科技馆,0,舒适,2018/8/31 21:27
172817,上海杜莎夫人蜡像馆,109,舒适,2018/8/31 21:27
172818,上海植物园,5726,舒适,2018/8/31 21:27
172819,上海海洋水族馆,0,舒适,2018/8/31 21:27
172820,上海M50创意园,3008,较舒适,2018/8/31 21:27
172821,上海金山嘴渔村景区,49,舒适,2018/8/31 21:26
172822,上海植物园,5726,舒适,2018/8/31 21:25
172823,上海东林寺景区,0,舒适,2018/8/31 21:25
172824,上海长风公园,0,舒适,2018/8/31 21:25
172825,上海东林寺景区,0,舒适,2018/8/31 21:25
172826,上海影视乐园,200,舒适,2018/8/31 21:25
172827,上海田子坊景区,1546,舒适,2018/8/31 21:25
172828,上海和平公园,3147,较舒适,2018/8/31 21:25
172829,上海月湖雕塑公园,0,舒适,2018/8/31 21:25
172830,上海植物园,5726,舒适,2018/8/31 21:24
172831,上海佘山国家森林公园·西佘山园,106,舒适,2018/8/31 21:24
172832,东方假日田园,0,舒适,2018/8/31 21:24
172833,上海大观园,3,舒适,2018/8/31 21:24
172834,上海世纪公园,506,舒适,2018/8/31 21:24
172835,上海植物园,5726,舒适,2018/8/31 21:23
172836,上海古猗园,0,舒适,2018/8/31 21:23
172837,上海影视乐园,200,舒适,2018/8/31 21:23
172838,上海植物园,5726,舒适,2018/8/31 21:22
172839,上海植物园,5726,舒适,2018/8/31 21:21
172840,上海科技馆,0,舒适,2018/8/31 21:21
172841,上海田子坊景区,1566,舒适,2018/8/31 21:20
172842,上海植物园,5726,舒适,2018/8/31 21:20
172843,上海影视乐园,200,舒适,2018/8/31 21:20
172844,上海月湖雕塑公园,0,舒适,2018/8/31 21:20
172845,东方假日田园,0,舒适,2018/8/31 21:19
172846,上海大观园,3,舒适,2018/8/31 21:19
172847,上海佘山国家森林公园·西佘山园,106,舒适,2018/8/31 21:19
172848,上海植物园,5726,舒适,2018/8/31 21:19
172849,周浦花海,283,舒适,2018/8/31 21:19
172850,上海植物园,5726,舒适,2018/8/31 21:18
172851,上海古猗园,0,舒适,2018/8/31 21:18
172852,上海影视乐园,200,舒适,2018/8/31 21:18
172853,上海金山嘴渔村景区,50,舒适,2018/8/31 21:18
172854,上海植物园,5726,舒适,2018/8/31 21:17
172855,上海辰山植物园,58,舒适,2018/8/31 21:17
172856,中国航海博物馆,45,舒适,2018/8/31 21:17
172857,上海科技馆,0,舒适,2018/8/31 21:16
172858,上海植物园,5726,舒适,2018/8/31 21:16
172859,上海和平公园,3137,较舒适,2018/8/31 21:15
172860,锦江乐园,451,舒适,2018/8/31 21:15
172861,锦江乐园,451,舒适,2018/8/31 21:15
172862,上海嘉定州桥,176,舒适,2018/8/31 21:15
172863,上海月湖雕塑公园,0,舒适,2018/8/31 21:15
172864,上海影视乐园,200,舒适,2018/8/31 21:15
172865,上海国际旅游度假区,16632,舒适,2018/8/31 21:15
172866,上海植物园,5726,舒适,2018/8/31 21:14
172867,上海世纪公园,506,舒适,2018/8/31 21:14
172868,上海田子坊景区,1558,舒适,2018/8/31 21:14
172869,东方假日田园,0,舒适,2018/8/31 21:14
172870,上海大观园,3,舒适,2018/8/31 21:14
172871,上海佘山国家森林公园·西佘山园,106,舒适,2018/8/31 21:14
172872,上海植物园,5726,舒适,2018/8/31 21:13
172873,上海古猗园,0,舒适,2018/8/31 21:13
172874,上海影视乐园,200,舒适,2018/8/31 21:13
172875,上海植物园,5726,舒适,2018/8/31 21:12
172876,上海植物园,5726,舒适,2018/8/31 21:11
172877,上海科技馆,0,舒适,2018/8/31 21:11
172878,上海月湖雕塑公园,0,舒适,2018/8/31 21:10
172879,上海影视乐园,200,舒适,2018/8/31 21:10
172880,上海植物园,5726,舒适,2018/8/31 21:10
172881,上海金山嘴渔村景区,48,舒适,2018/8/31 21:10
172882,上海长风公园,0,舒适,2018/8/31 21:10
172883,上海大观园,3,舒适,2018/8/31 21:09
172884,周浦花海,283,舒适,2018/8/31 21:09
172885,东方假日田园,0,舒适,2018/8/31 21:09
172886,上海佘山国家森林公园·西佘山园,106,舒适,2018/8/31 21:09
172887,上海田子坊景区,1627,舒适,2018/8/31 21:09
172888,上海植物园,5726,舒适,2018/8/31 21:09
172889,中国航海博物馆,45,舒适,2018/8/31 21:08
172890,上海植物园,5726,舒适,2018/8/31 21:08
172891,上海古猗园,0,舒适,2018/8/31 21:08
172892,上海影视乐园,200,舒适,2018/8/31 21:08
172893,朱家角古镇,692,舒适,2018/8/31 21:08
172894,上海植物园,5726,舒适,2018/8/31 21:07
172895,上海科技馆,0,舒适,2018/8/31 21:06
172896,上海植物园,5726,舒适,2018/8/31 21:06
172897,上海影视乐园,200,舒适,2018/8/31 21:05
172898,上海和平公园,3147,较舒适,2018/8/31 21:05
172899,上海世纪公园,506,舒适,2018/8/31 21:04
172900,上海植物园,5726,舒适,2018/8/31 21:04
172901,上海佘山国家森林公园·西佘山园,106,舒适,2018/8/31 21:04
172902,上海东林寺景区,0,舒适,2018/8/31 21:04
172903,上海大观园,3,舒适,2018/8/31 21:04
172904,上海东林寺景区,0,舒适,2018/8/31 21:04
172905,上海月湖雕塑公园,0,舒适,2018/8/31 21:04
172906,东方假日田园,0,舒适,2018/8/31 21:04
172907,上海植物园,5726,舒适,2018/8/31 21:03
172908,上海古猗园,0,舒适,2018/8/31 21:03
172909,上海田子坊景区,1711,舒适,2018/8/31 21:03
172910,上海影视乐园,200,舒适,2018/8/31 21:03
172911,上海植物园,5726,舒适,2018/8/31 21:02
172912,上海金山嘴渔村景区,50,舒适,2018/8/31 21:02
172913,上海辰山植物园,58,舒适,2018/8/31 21:02
172914,上海科技馆,0,舒适,2018/8/31 21:01
172915,上海植物园,5726,舒适,2018/8/31 21:01
172916,上海环球金融中心观光厅,867,舒适,2018/8/31 21:00
172917,锦江乐园,446,舒适,2018/8/31 21:00
172918,锦江乐园,446,舒适,2018/8/31 21:00
172919,上海鲜花港,34,舒适,2018/8/31 21:00
172920,上海市青少年校外活动营地——东方绿舟,1688,舒适,2018/8/31 21:00
172921,上海影视乐园,200,舒适,2018/8/31 21:00
172922,上海汽车博览公园,0,舒适,2018/8/31 21:00
172923,上海花米庄行乡村旅游景区,0,舒适,2018/8/31 21:00
172924,上海玉穗绿苑,1540,舒适,2018/8/31 21:00
172925,上海中医药博物馆,48,舒适,2018/8/31 21:00
172926,上海都市菜园景区,34,舒适,2018/8/31 21:00
172927,上海嘉定州桥,246,舒适,2018/8/31 21:00
172928,上海植物园,5726,舒适,2018/8/31 21:00
172929,碧海金沙景区,34,舒适,2018/8/31 21:00
172930,上海大观园,3,舒适,2018/8/31 20:59
172931,上海月湖雕塑公园,0,舒适,2018/8/31 20:59
172932,东方假日田园,0,舒适,2018/8/31 20:59
172933,中国航海博物馆,45,舒适,2018/8/31 20:59
172934,上海植物园,5726,舒适,2018/8/31 20:59
172935,周浦花海,283,舒适,2018/8/31 20:59
172936,上海植物园,5726,舒适,2018/8/31 20:58
172937,上海国际旅游度假区--奕欧来精品购物村,0,舒适,2018/8/31 20:58
172938,上海佘山国家森林公园·西佘山园,106,舒适,2018/8/31 20:58
172939,上海影视乐园,200,舒适,2018/8/31 20:58
172940,上海古猗园,0,舒适,2018/8/31 20:58
172941,上海田子坊景区,1806,舒适,2018/8/31 20:58
172942,上海杜莎夫人蜡像馆,109,舒适,2018/8/31 20:57
172943,上海植物园,5726,舒适,2018/8/31 20:57
172944,上海M50创意园,2611,舒适,2018/8/31 20:57
172945,上海海洋水族馆,0,舒适,2018/8/31 20:57
172946,上海植物园,5726,舒适,2018/8/31 20:56
172947,上海科技馆,0,舒适,2018/8/31 20:56
172948,上海和平公园,3192,较舒适,2018/8/31 20:55
172949,上海长风公园,0,舒适,2018/8/31 20:55
172950,上海国际时尚中心,646,舒适,2018/8/31 20:55
172951,东方假日田园,0,舒适,2018/8/31 20:54
172952,上海金山嘴渔村景区,51,舒适,2018/8/31 20:54
172953,上海大观园,3,舒适,2018/8/31 20:54
172954,上海植物园,5726,舒适,2018/8/31 20:54
172955,上海影视乐园,201,舒适,2018/8/31 20:54
172956,上海世纪公园,506,舒适,2018/8/31 20:54
172957,上海月湖雕塑公园,0,舒适,2018/8/31 20:54
172958,上海佘山国家森林公园·西佘山园,106,舒适,2018/8/31 20:53
172959,上海影视乐园,200,舒适,2018/8/31 20:53
172960,上海植物园,5726,舒适,2018/8/31 20:53
172961,上海古猗园,0,舒适,2018/8/31 20:53
172962,上海国际旅游度假区--生态园,0,舒适,2018/8/31 20:52
172963,上海田子坊景区,1865,舒适,2018/8/31 20:52
172964,上海植物园,5726,舒适,2018/8/31 20:52
172965,上海科技馆,0,舒适,2018/8/31 20:51
172966,上海植物园,5726,舒适,2018/8/31 20:51
172967,上海植物园,5726,舒适,2018/8/31 20:50
172968,上海植物园,5726,舒适,2018/8/31 20:49
172969,东方假日田园,0,舒适,2018/8/31 20:49
172970,周浦花海,283,舒适,2018/8/31 20:49
172971,上海月湖雕塑公园,0,舒适,2018/8/31 20:49
172972,上海影视乐园,201,舒适,2018/8/31 20:49
172973,上海大观园,3,舒适,2018/8/31 20:49
172974,上海植物园,5726,舒适,2018/8/31 20:48
172975,上海影视乐园,200,舒适,2018/8/31 20:48
172976,上海古猗园,0,舒适,2018/8/31 20:48
172977,上海佘山国家森林公园·西佘山园,106,舒适,2018/8/31 20:48
172978,朱家角古镇,690,舒适,2018/8/31 20:48
172979,上海植物园,5726,舒适,2018/8/31 20:47
172980,中国航海博物馆,45,舒适,2018/8/31 20:47
172981,上海田子坊景区,1912,舒适,2018/8/31 20:47
172982,上海辰山植物园,58,舒适,2018/8/31 20:47
172983,上海金山嘴渔村景区,48,舒适,2018/8/31 20:46
172984,上海植物园,5726,舒适,2018/8/31 20:45
172985,锦江乐园,790,舒适,2018/8/31 20:45
172986,锦江乐园,790,舒适,2018/8/31 20:45
172987,上海和平公园,3269,较舒适,2018/8/31 20:45
172988,上海嘉定州桥,372,舒适,2018/8/31 20:45
172989,上海汽车博览公园,0,舒适,2018/8/31 20:45
172990,上海科技馆,0,舒适,2018/8/31 20:45
172991,上海东林寺景区,0,舒适,2018/8/31 20:44
172992,上海植物园,5726,舒适,2018/8/31 20:44
172993,东方假日田园,0,舒适,2018/8/31 20:44
172994,上海世纪公园,506,舒适,2018/8/31 20:44
172995,上海大观园,3,舒适,2018/8/31 20:44
172996,上海东林寺景区,0,舒适,2018/8/31 20:44
172997,上海影视乐园,201,舒适,2018/8/31 20:44
172998,上海月湖雕塑公园,0,舒适,2018/8/31 20:44
172999,上海植物园,5726,舒适,2018/8/31 20:43
173000,上海古猗园,0,舒适,2018/8/31 20:43
173001,上海佘山国家森林公园·西佘山园,106,舒适,2018/8/31 20:43
173002,上海影视乐园,200,舒适,2018/8/31 20:43
173003,上海植物园,5726,舒适,2018/8/31 20:42
173004,上海植物园,5726,舒适,2018/8/31 20:41
173005,上海田子坊景区,1954,舒适,2018/8/31 20:41
173006,上海长风公园,0,舒适,2018/8/31 20:40
173007,上海植物园,5726,舒适,2018/8/31 20:40
173008,上海科技馆,0,舒适,2018/8/31 20:40
173009,上海月湖雕塑公园,0,舒适,2018/8/31 20:39
173010,东方假日田园,0,舒适,2018/8/31 20:39
173011,上海植物园,5726,舒适,2018/8/31 20:39
173012,上海影视乐园,201,舒适,2018/8/31 20:39
173013,周浦花海,280,舒适,2018/8/31 20:39
173014,上海大观园,3,舒适,2018/8/31 20:39
173015,上海环球金融中心观光厅,515,舒适,2018/8/31 20:38
173016,上海金山嘴渔村景区,48,舒适,2018/8/31 20:38
173017,上海植物园,5726,舒适,2018/8/31 20:38
173018,上海古猗园,0,舒适,2018/8/31 20:38
173019,中国航海博物馆,45,舒适,2018/8/31 20:38
173020,上海佘山国家森林公园·西佘山园,106,舒适,2018/8/31 20:38
173021,上海植物园,5726,舒适,2018/8/31 20:37
173022,上海影视乐园,200,舒适,2018/8/31 20:37
173023,上海植物园,5726,舒适,2018/8/31 20:36
173024,上海田子坊景区,1988,舒适,2018/8/31 20:36
173025,上海和平公园,3312,较舒适,2018/8/31 20:35
173026,上海科技馆,0,舒适,2018/8/31 20:35
173027,上海世纪公园,506,舒适,2018/8/31 20:34
173028,上海植物园,5726,舒适,2018/8/31 20:34
173029,上海月湖雕塑公园,0,舒适,2018/8/31 20:34
173030,上海影视乐园,201,舒适,2018/8/31 20:34
173031,上海大观园,3,舒适,2018/8/31 20:34
173032,上海东林寺景区,0,舒适,2018/8/31 20:34
173033,东方假日田园,0,舒适,2018/8/31 20:34
173034,上海植物园,5726,舒适,2018/8/31 20:33
173035,上海古猗园,0,舒适,2018/8/31 20:33
173036,上海佘山国家森林公园·西佘山园,106,舒适,2018/8/31 20:33
173037,上海植物园,5726,舒适,2018/8/31 20:32
173038,上海影视乐园,200,舒适,2018/8/31 20:32
173039,上海辰山植物园,58,舒适,2018/8/31 20:32
173040,上海植物园,5726,舒适,2018/8/31 20:31
173041,上海植物园,5726,舒适,2018/8/31 20:30
173042,上海汽车博览公园,0,舒适,2018/8/31 20:30
173043,锦江乐园,780,舒适,2018/8/31 20:30
173044,上海鲜花港,34,舒适,2018/8/31 20:30
173045,上海市青少年校外活动营地——东方绿舟,1688,舒适,2018/8/31 20:30
173046,碧海金沙景区,34,舒适,2018/8/31 20:30
173047,上海花米庄行乡村旅游景区,0,舒适,2018/8/31 20:30
173048,上海玉穗绿苑,1540,舒适,2018/8/31 20:30
173049,上海中医药博物馆,48,舒适,2018/8/31 20:30
173050,上海都市菜园景区,34,舒适,2018/8/31 20:30
173051,上海金山嘴渔村景区,266,舒适,2018/8/31 20:30
173052,上海科技馆,0,舒适,2018/8/31 20:30
173053,上海田子坊景区,2020,较舒适,2018/8/31 20:30
173054,上海嘉定州桥,514,舒适,2018/8/31 20:30
173055,锦江乐园,780,舒适,2018/8/31 20:30
173056,上海植物园,5726,舒适,2018/8/31 20:29
173057,东方假日田园,0,舒适,2018/8/31 20:29
173058,中国航海博物馆,45,舒适,2018/8/31 20:29
173059,上海大观园,3,舒适,2018/8/31 20:29
173060,周浦花海,280,舒适,2018/8/31 20:29
173061,上海影视乐园,201,舒适,2018/8/31 20:29
173062,朱家角古镇,713,舒适,2018/8/31 20:28
173063,上海植物园,5726,舒适,2018/8/31 20:28
173064,上海月湖雕塑公园,0,舒适,2018/8/31 20:28
173065,上海古猗园,0,舒适,2018/8/31 20:28
173066,上海佘山国家森林公园·西佘山园,106,舒适,2018/8/31 20:28
173067,上海M50创意园,2014,舒适,2018/8/31 20:27
173068,上海海洋水族馆,0,舒适,2018/8/31 20:27
173069,上海植物园,5726,舒适,2018/8/31 20:27
173070,上海影视乐园,200,舒适,2018/8/31 20:27
173071,上海杜莎夫人蜡像馆,119,舒适,2018/8/31 20:27
173072,上海田子坊景区,2073,较舒适,2018/8/31 20:25
173073,上海长风公园,0,舒适,2018/8/31 20:25
173074,上海和平公园,3384,较舒适,2018/8/31 20:25
173075,上海植物园,5726,舒适,2018/8/31 20:25
173076,上海科技馆,0,舒适,2018/8/31 20:25
173077,东方假日田园,0,舒适,2018/8/31 20:24
173078,上海东林寺景区,0,舒适,2018/8/31 20:24
173079,上海世纪公园,506,舒适,2018/8/31 20:24
173080,上海植物园,5726,舒适,2018/8/31 20:24
173081,上海影视乐园,201,舒适,2018/8/31 20:24
173082,上海大观园,3,舒适,2018/8/31 20:24
173083,上海植物园,5726,舒适,2018/8/31 20:23
173084,上海古猗园,0,舒适,2018/8/31 20:23
173085,上海月湖雕塑公园,0,舒适,2018/8/31 20:23
